UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Fort Lauderdale_Riverland Preserve,3.95E-05,4.85E-05,0,0.000225643,0.000179426,0,1.36E-05,0.000130776,3.90E-06,4.02E-05,2.72E-05,2.50E-05,3.13E-07,5.74E-05,0,0,2.56E-05,0,0.00811051,-0.00811051,0.001530442,-0.001530442,4.73E-05,0.101370253,1,water
Fort Lauderdale_Riverland Woods Park,2.61E-05,2.94E-05,1.90E-06,2.00E-05,8.59E-06,0,1.19E-05,3.02E-05,4.02E-08,1.09E-06,0,5.27E-08,0,1.40E-06,0,0,2.17E-05,0,0.001493931,-0.001493931,0.000117647,-0.000117647,1.25E-05,-0.034069455,1,mean_ndwi
Fort Lauderdale_Sailboat Bend Preserve,1.84E-06,3.58E-07,1.25E-06,0,0,0,2.51E-06,1.25E-06,0,1.79E-07,0,0,1.25E-06,0,0,0,0,0,0,0,2.73E-05,-2.73E-05,1.79E-05,-0.001132782,1,mean_ndvi
Fort Lauderdale_Smoker Park,8.48E-06,4.24E-06,2.43E-07,2.08E-09,2.05E-07,0,8.17E-06,2.63E-06,5.41E-08,3.48E-07,5.96E-07,1.09E-06,1.23E-07,0,2.11E-07,3.12E-07,8.43E-06,0,0.000374778,-0.000374778,6.61E-05,-6.61E-05,5.30E-06,-0.626849037,1,area
Fort Lauderdale_Snyder Park,0.001493548,0.001064603,0.000413288,2.23E-05,2.97E-05,0,0.00173267,0.000410314,0,5.82E-05,2.44E-05,0.000172142,0.000240756,9.20E-05,0,0.000134458,0.00100754,0.004024145,0.008547009,-0.004522864,0.004899752,-0.000875607,0.000557648,-0.7366517,1,mean_ndvi
Fort Lauderdale_South Intracoastal Park,5.13E-05,1.33E-05,7.36E-05,7.12E-06,2.19E-07,0,0.000178017,0.00014512,3.06E-05,1.66E-05,7.11E-07,1.27E-05,9.49E-06,0,3.81E-07,1.58E-07,7.99E-05,0,0.005806829,-0.005806829,0.001112559,-0.001112559,4.30E-05,-0.362536097,1,mean_ndvi
Fort Lauderdale_South Middle River Park,0.000724478,0.000514777,0.001514417,2.75E-05,0.000207777,0,0.001978513,0.001570237,0,6.70E-05,0.000135159,0.000168208,0.001388547,0,0,9.88E-05,0.002355667,0,0.020663833,-0.020663833,0.00144153,-0.00144153,0.001188021,-0.332810072,1,Biodiversity
Fort Lauderdale_Stranahan Park,1.96E-06,3.69E-07,6.01E-05,8.32E-09,8.80E-08,0,5.81E-06,8.28E-07,0,3.66E-08,8.08E-08,6.05E-05,2.91E-08,0,2.11E-07,5.33E-08,2.77E-06,0,0.011464968,-0.011464968,0.00072983,-0.00072983,0.00067811,-0.026438542,1,Jog_Walk_path
Fort Lauderdale_Sunset School Park,1.39E-05,1.18E-05,0,7.11E-06,4.94E-06,0,4.09E-06,1.34E-05,0,2.86E-07,0,2.56E-07,0,2.49E-06,0,7.53E-08,9.16E-06,0,0,0,0,0,1.22E-05,-0.010943355,1,area
Fort Lauderdale_SW 5th Ct and SW 12th Ave Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38E-05,1.11E-16,1,area
Fort Lauderdale_Townsend Park,4.43E-06,1.30E-06,1.85E-05,0,0,0,8.60E-06,7.35E-06,0,0,7.84E-08,0,5.13E-06,0,0,2.36E-06,1.68E-06,0,0,0,7.51E-05,-7.51E-05,1.83E-05,-0.020221216,1,grassland
Fort Lauderdale_Twin Lakes North Park,3.77E-05,4.68E-05,3.31E-05,1.18E-05,1.68E-05,0,1.27E-05,9.12E-05,2.40E-06,3.09E-06,8.59E-06,4.58E-07,2.37E-06,0,0,0,3.80E-05,0,0.00625,-0.00625,0.000825,-0.000825,0.000183259,-0.096292872,1,mean_ndwi
Fort Lauderdale_Victoria Park,1.16E-05,1.79E-05,1.57E-06,8.19E-07,1.11E-07,0,3.06E-05,1.45E-05,1.97E-06,6.71E-07,1.27E-06,1.59E-06,1.05E-06,0,1.07E-06,1.97E-07,3.96E-05,0,0.002720276,-0.002720276,0.000571909,-0.000571909,3.50E-05,-0.111318718,1,Biodiversity
Fort Lauderdale_Vista Park,3.89E-05,1.54E-05,2.38E-05,4.40E-07,6.04E-07,0,1.05E-05,1.76E-05,9.61E-06,2.03E-06,2.04E-05,2.47E-06,1.47E-05,0,1.20E-07,3.26E-07,2.49E-05,0,0.005949168,-0.005949168,0.001626063,-0.001626063,0.000398538,-0.066224241,1,area
Fort Lauderdale_Warfield Park,0.002773791,0.001344143,0.004506103,0,0.000115464,0,0.002606772,0.001877986,0,0.000220319,5.81E-06,0.002944465,0.001813178,0,0.000163681,0.000366591,0.00195494,0.1,0.007203207,0.092796793,0.08027593,0.01972407,0.001259809,-0.421526058,1,grassland
Fort Lauderdale_Willingham Park,4.42E-05,4.52E-05,1.28E-05,7.33E-09,4.23E-06,0,3.26E-05,1.26E-05,8.63E-06,7.40E-06,1.36E-05,1.50E-06,3.67E-05,0,8.24E-08,3.57E-07,3.22E-05,0,0.004457075,-0.004457075,0.001189235,-0.001189235,0.000406469,-0.087442254,1,tree
Hallandale Beach_B.F. James Park and Pool,3.61E-05,2.34E-05,0.000160026,0,7.21E-07,0,0.000162498,0.000225327,4.24E-07,1.06E-07,0,0,6.89E-07,0,3.56E-07,4.73E-06,6.76E-05,0,0,0,0.00057197,-0.00057197,0.000169619,-0.231434646,1,mean_ndwi
Hallandale Beach_Curci House-Historical Village,0,0,0,0,0,0,3.27E-06,2.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137743,-1.16E-05,1,mean_ndvi
Hallandale Beach_Foster Park & Plaza,4.02E-05,8.56E-05,0.000104405,0,3.05E-06,0,0.000155635,0.000358158,9.84E-07,1.06E-07,0,6.03E-07,1.17E-06,0,1.60E-05,5.49E-06,2.82E-05,0,0.003588517,-0.003588517,0.001727273,-0.001727273,0.000169582,-0.231162344,1,mean_ndwi
Hallandale Beach_Ingalls Park,0,0,4.48E-06,0,0,0,4.48E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137746,-3.53E-05,1,grassland
Hallandale Beach_Joseph Scavo Park,5.96E-06,3.14E-06,1.91E-06,6.02E-06,0,7.05E-06,0,5.70E-06,0,5.85E-06,2.80E-08,0,1.74E-07,0,0,0,5.67E-06,0,0,0,0,0,6.49E-06,-0.01357993,1,mangroves
Hallandale Beach_OB Johnson Park,4.04E-05,3.99E-05,0.000165843,0,1.72E-07,0,0.000223816,0.000330099,0,0,0,2.95E-07,3.30E-06,0,1.16E-06,1.92E-05,0.000114891,0,0.006417112,-0.006417112,0.001170455,-0.001170455,0.000180694,-0.31183996,1,mean_ndwi
Hallandale Beach_South City Beach Park,0,0,0,0,0,1.79E-06,0,1.35E-06,0,0,0,0,0,0,0,0,4.49E-07,0,0,0,0,0,6.41E-06,0,1,mangroves
Hallandale Beach_Sunset Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Hollywood_Bicentennial Park,5.53E-06,4.23E-06,2.77E-07,1.48E-06,2.98E-06,0,3.86E-06,5.05E-06,0,0,2.14E-06,1.77E-07,1.19E-06,5.44E-06,1.30E-06,0,1.75E-06,0,0.000109951,-0.000109951,9.35E-06,-9.35E-06,6.43E-06,0.030177125,1,area
Hollywood_Charles F. Vollman Park,0.000226138,0.000527212,0.000169186,2.98E-07,0.00018958,4.30E-08,0.000988345,8.53E-05,4.08E-05,6.03E-05,8.31E-05,4.61E-06,3.55E-05,0,0,2.37E-05,0.000703257,0,0.011363636,-0.011363636,0.000306818,-0.000306818,0.000343146,-1.512279777,1,mean_ndvi
Hollywood_Charnow Park-Historical Paddleball Courts,0.000138708,3.58E-05,2.91E-06,0.0001052,3.09E-05,0.000127397,1.99E-05,0.00010301,0,7.23E-06,1.30E-06,3.05E-06,4.14E-07,6.72E-05,0,1.52E-07,0.000117784,0,0.002061856,-0.002061856,0.000107731,-0.000107731,0.000176702,0.035816701,1,area
Hollywood_Fletcher Street Park,8.94E-06,1.10E-05,4.09E-06,1.12E-05,1.09E-05,0,6.68E-08,7.06E-07,0,1.20E-06,1.27E-05,0,0,6.87E-06,0,0,1.61E-07,0,0,0,0,0,1.17E-05,-0.00147897,1,Body_of_water
Hollywood_Harry Berry Park,1.59E-05,2.71E-05,2.94E-05,8.83E-06,1.21E-05,1.66E-05,1.48E-05,2.35E-05,0,1.61E-05,4.55E-07,4.41E-06,9.18E-06,0,0,6.77E-07,2.95E-05,0,0.00070028,-0.00070028,5.37E-05,-5.37E-05,0.000146227,-0.05298019,1,Biodiversity
Hollywood_Holland Park,8.70E-05,4.52E-05,3.45E-05,5.46E-05,3.27E-05,7.36E-05,0.00010969,0.000109533,0,2.10E-05,6.36E-06,7.61E-06,2.07E-06,3.94E-05,0,8.53E-06,8.84E-05,0.009803922,0.001559895,0.008244027,0.00970549,9.84E-05,0.000186932,-0.020001675,1,mean_ndvi
Hollywood_Hollywood West Skate Park,3.55E-06,3.51E-06,3.45E-06,0,0,0,2.89E-06,3.02E-06,1.20E-08,1.99E-07,0,1.92E-08,2.15E-07,1.18E-06,4.36E-06,0,2.96E-06,0,0,0,0,0,1.76E-06,-0.206754731,1,Dog_Park
Hollywood_Jefferson Park,0.000206694,0.000147071,0.000210206,4.83E-06,2.92E-05,5.21E-06,0.000155955,0.00015817,0,6.28E-06,4.14E-06,8.39E-06,4.10E-06,0,7.74E-06,4.12E-05,0.00020112,0,0.005050505,-0.005050505,0.000769453,-0.000769453,0.000181709,-0.30848608,1,grassland
Hollywood_Joe DiMaggio Park,1.74E-05,1.88E-05,3.40E-06,7.31E-06,1.37E-06,9.94E-06,1.13E-05,1.61E-05,0,1.11E-05,3.49E-07,1.50E-06,2.33E-07,0,0,4.03E-06,1.01E-05,0,0.00330202,-0.00330202,0.000381926,-0.000381926,0.000144676,-0.041809834,1,tree
Hollywood_John Williams Park-Sheridan Oak Forest,2.19E-06,1.13E-05,4.32E-06,6.72E-07,0,0,9.76E-06,1.14E-05,0,5.00E-07,9.55E-08,1.82E-07,1.24E-07,3.39E-06,7.90E-06,0,1.33E-06,0.004672897,0,0.004672897,0.004435747,0.00023715,1.83E-06,-0.255823447,1,mean_ndwi
Hollywood_Keating Park,9.01E-06,9.87E-06,1.25E-06,1.28E-05,2.55E-06,1.30E-05,3.64E-07,7.16E-06,0,1.03E-05,0,7.29E-08,1.36E-07,0,0,0,1.06E-05,0,0,0,1.23E-05,-1.23E-05,0.000144513,-0.040637088,1,mangroves
Hollywood_Lincoln Park,0.000433202,0.000896011,0.000650526,8.19E-06,9.39E-05,1.31E-05,0.000931511,0.000574166,3.01E-05,1.94E-05,6.88E-05,6.04E-05,1.57E-05,0,6.66E-05,8.24E-05,0.000660656,0.045454545,0,0.045454545,0.038204211,0.007250334,0.000241347,-0.745190121,1,mean_ndvi
Hollywood_Montella Park,1.24E-06,1.60E-06,2.55E-06,0,0,0,1.83E-06,2.29E-06,6.37E-09,9.36E-08,0,4.02E-08,2.42E-07,2.94E-06,1.94E-06,0,1.86E-06,0,0.00046729,-0.00046729,6.31E-05,-6.31E-05,1.58E-06,-0.084088111,1,Nature_Preserve
Hollywood_Oak Lake Park,1.04E-06,1.04E-05,4.25E-06,2.29E-06,3.68E-07,0,1.03E-05,1.07E-05,0,6.86E-08,1.23E-06,9.36E-08,2.01E-07,4.11E-06,2.25E-06,6.77E-08,1.53E-06,0,0.004672897,-0.004672897,3.86E-05,-3.86E-05,3.51E-06,-1.345071307,1,mean_ndwi
Hollywood_Oakridge Park & Dog Park,9.56E-08,1.89E-06,1.34E-06,4.49E-08,5.88E-08,0,1.61E-06,1.22E-06,0,0,1.37E-09,0,1.65E-08,2.77E-07,2.88E-07,1.29E-08,9.66E-07,0,0,0,3.35E-05,-3.35E-05,1.53E-06,-0.018717623,1,tree
Hollywood_Poinciana Park & Poinciana Dog Park,0.000144923,0.000112302,0.00029618,0,2.71E-06,0,0.000145878,0.000166727,0,0,0,3.07E-06,0,0,9.97E-06,1.59E-05,7.36E-05,0,0.010281385,-0.010281385,0.002929924,-0.002929924,0.000166967,-0.193431549,1,grassland
Hollywood_Rotary Park,0.000286787,0.000732147,0.000167921,4.22E-07,0.000270865,0,0.000886741,9.44E-05,6.03E-05,1.77E-05,0.000101233,0,9.56E-06,0,0,4.94E-05,0.000776779,0,0.000299401,-0.000299401,0.000191317,-0.000191317,0.00037648,-1.756327219,1,mean_ndvi
Hollywood_Zinkil Park,8.19E-07,8.19E-07,1.52E-06,1.64E-06,2.39E-06,0,1.84E-07,0,0,8.19E-07,0,0,0,8.19E-07,0,0,0,0,0,0,0,0,1.31E-05,-0.043066572,1,herbaceous_wetland
Lauderdale by the Sea_El Prado Park,0.000301726,0.000105228,0.000392779,2.92E-05,0.000230235,0,0.000282861,0.000318151,8.93E-06,7.20E-06,7.26E-06,4.09E-05,8.72E-05,0,0,3.61E-05,0.000264016,0.005025126,0.004,0.001025126,0.004377339,0.000647787,0.000301345,-0.210934145,1,grassland
Lauderdale by the Sea_Friedt Park,0.000281398,0.00013241,0.000266969,2.71E-05,0.000201937,0,0.000310442,0.00062112,1.23E-05,1.68E-05,1.10E-05,7.21E-05,0.00013373,0,0,2.14E-05,0.000279521,0,0,0,0.00092804,-0.00092804,0.000297871,-0.196976222,1,mean_ndwi
Lauderdale Lakes_Vincent Torres Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
"Lauderdale Lakes_Willie L. Webb, Sr. Park",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,
Lauderhill_Herbert Sadkin Community Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_Ilene Lieberman Botanical Gardens,4.81E-05,2.64E-05,0.000147369,1.49E-08,7.97E-06,0,9.05E-05,0.00011081,3.22E-05,0.000106873,1.64E-05,1.34E-07,1.16E-05,0,0,2.05E-05,6.41E-05,0,0.001388889,-0.001388889,6.00E-04,-6.00E-04,6.67E-05,-0.600535371,1,grassland
Lauderhill_Jackie Gleason Park,0.000147809,7.93E-05,9.16E-05,1.58E-06,5.29E-06,0,3.84E-05,0.000100021,6.36E-05,0.000279728,1.01E-05,0,6.77E-06,0,0,2.88E-05,4.35E-05,0,0.015,-0.015,0.002462108,-0.002462108,7.23E-05,-0.670355824,1,Kids_Playground
Lauderhill_James D. Bradley Jr. Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_John E. Mullin Park & The Lauderhill Aquatic Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,
Lauderhill_Lauderhill Sports Park,3.54E-05,1.02E-05,0.000163527,0,6.55E-07,0,5.68E-05,0.000170126,1.90E-05,6.81E-05,3.28E-05,0,2.16E-05,0,0,3.22E-05,1.84E-05,0,0.000208333,-0.000208333,0.000145833,-0.000145833,7.97E-05,-0.912036334,1,mean_ndwi
Lauderhill_Maye Frances Brooks Jenkins Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,
Lauderhill_Ruth Rothkopf Park,0.000104048,6.04E-05,0.000146219,0,8.11E-06,0,3.57E-05,0.00013013,3.71E-05,0.000198362,1.85E-05,6.70E-07,1.48E-05,0,0,1.64E-05,6.46E-05,0,0.003630952,-0.003630952,0.000670833,-0.000670833,8.07E-05,-0.937907236,1,Kids_Playground
Lauderhill_St. George Community Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_Veterans Park,0.000202056,4.74E-05,5.83E-05,0,5.56E-07,0,4.22E-05,7.63E-05,2.67E-05,0.000192545,6.94E-06,9.38E-07,2.60E-06,0,0,2.80E-05,6.28E-05,0,0,0,0,0,6.07E-05,-0.457049353,1,area
Lauderhill_Waterford Park,0.000152826,4.46E-05,0.000124097,0,5.61E-06,0,5.55E-05,0.000169948,1.65E-05,0.000205119,2.41E-05,4.76E-07,5.93E-06,0,0,9.38E-06,7.56E-05,0.025,0,0.025,0.017075298,0.007924702,7.48E-05,-0.796365031,1,Kids_Playground
Lauderhill_West Ken Lark Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lauderhill_Westwind Park,0.00021811,0.000121079,8.43E-05,0,6.78E-06,0,5.86E-05,0.00013508,8.33E-06,0.000200852,3.84E-06,3.41E-07,2.94E-06,0,0,3.19E-05,0.0001178,0,0,0,0,0,9.05E-05,-1.171894445,1,area
Lauderhill_Wolk Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Lighthouse Point_Dan Witt Park,0.000350167,0.00039459,0.00039558,0,5.63E-07,0,2.09E-05,3.66E-05,4.50E-08,0.000293771,0,2.48E-05,2.30E-05,6.19E-05,0,0,0.000405392,0,0.000869565,-0.000869565,8.70E-05,-8.70E-05,0.000171457,-0.360509051,1,Biodiversity
Lighthouse Point_De Groff Park,1.23E-05,3.39E-05,3.46E-05,4.82E-06,7.38E-06,0,6.34E-06,1.16E-05,0,1.37E-06,1.07E-06,1.06E-05,0,0,0,2.00E-09,2.19E-05,0,0,0,0,0,0.000129425,-0.012428719,1,grassland
Lighthouse Point_Frank McDonough Park,0.000409953,0.000276218,0.000326353,4.43E-06,6.50E-06,0,5.21E-05,2.73E-05,2.07E-05,3.53E-05,0,5.47E-05,1.36E-06,0.000158191,0,0,8.73E-05,0,0,0,5.43E-05,-5.43E-05,0.000164192,0.133482203,1,area
Margate_Centennial Park,0.000353215,0.000236116,0.000723937,0,0.000125,0,0.000640999,0.000292558,1.42E-06,3.34E-05,0,0.000112982,5.11E-05,0,5.24E-05,0,0.000194742,0,0.026785715,-0.026785715,0.000892857,-0.000892857,0.000306148,-1.029192413,1,grassland
Margate_Coral Gate Park,9.90E-06,1.17E-05,3.86E-06,3.05E-06,1.12E-05,0,3.50E-07,3.33E-06,0,1.06E-06,6.29E-07,6.12E-09,1.07E-08,3.00E-07,9.52E-09,1.75E-09,8.44E-06,0,0,0,2.50E-05,-2.50E-05,5.73E-06,0.328787773,1,tree
Margate_David Park,4.30E-07,8.60E-07,0,0,0,0,6.30E-07,0,0,2.00E-07,0,1.23E-07,0,1.23E-07,0,0,8.60E-07,0,0,0,0,0,6.16E-06,-0.002131443,1,tree
Margate_Firefighters Park,0.000334201,0.000159173,0.000315423,0,2.53E-05,0,0.000431567,0.000109383,0,2.43E-05,1.70E-07,5.80E-05,4.03E-05,1.34E-06,7.56E-07,0,0.000192228,0,0.019047619,-0.019047619,0.003532323,-0.003532323,0.000230638,-0.528699712,1,mean_ndvi
Margate_Kaye Stevens Park,2.52E-05,8.30E-05,5.48E-05,0,2.38E-06,0,2.34E-05,8.57E-05,0,3.12E-06,9.73E-05,3.05E-06,0,7.96E-08,0,5.14E-06,0.00019687,0,0.010921717,-0.010921717,0.002807239,-0.002807239,0.000836576,-0.02699238,1,Biodiversity
Margate_Margate Sports Complex,0.000597096,0.001253844,0.000617578,2.76E-06,1.98E-05,0,0.000481408,0.001110734,0,0,0.000496951,3.94E-05,0.000141236,1.76E-05,2.65E-05,1.87E-05,0.000905198,0,0,0,0.000676667,-0.000676667,0.001079421,-0.325743172,1,tree
Margate_Serino Park,2.54E-05,2.51E-05,6.15E-07,0,2.50E-06,0,2.22E-05,1.65E-05,0,2.33E-06,0,1.71E-06,8.40E-07,4.96E-06,0,0,1.23E-05,0,0.000564706,-0.000564706,7.60E-05,-7.60E-05,0.000821201,-0.008541904,1,area
Margate_Southeast Park,0.000263631,0.000424702,0.001179647,0,1.47E-05,0,0.000103536,0.000393036,2.06E-06,1.68E-05,0.000865849,6.19E-05,7.11E-06,0.000141914,6.40E-06,3.91E-06,0.000156619,0,0.00256,-0.00256,0.000424296,-0.000424296,0.000870882,-0.063308704,1,grassland
Margate_Southgate Park,1.39E-05,1.40E-05,5.08E-07,1.61E-06,2.67E-06,0,8.06E-06,1.79E-05,4.10E-09,7.37E-07,1.38E-06,4.80E-07,5.56E-08,2.35E-06,0,0,3.54E-06,0,0,0,0,0,8.38E-06,0.046057299,1,mean_ndwi
Margate_Veterans Memorial Park,8.63E-07,4.92E-07,1.31E-07,1.84E-06,2.50E-06,0,0,1.61E-06,2.39E-08,0,1.84E-06,1.81E-07,0,0,0,0,1.72E-06,0,0,0,0,0,3.33E-06,-0.015619526,1,herbaceous_wetland
Margate_Vinson Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Margate_Winfield Park,1.15E-05,1.57E-05,4.04E-05,0,4.65E-06,0,2.14E-05,9.69E-06,8.64E-07,4.71E-07,0,4.70E-05,4.11E-06,2.22E-06,2.29E-07,0,8.62E-05,0,0.001082251,-0.001082251,0.000503968,-0.000503968,0.000158406,-0.049940722,1,Biodiversity
Miramar_19th Street Park,1.13E-05,1.81E-05,1.46E-05,1.71E-05,8.89E-06,0,0,4.44E-06,0,2.49E-06,1.18E-05,0,0,1.50E-05,0,0,9.36E-07,0,0,0,0,0,1.21E-05,-0.032875329,1,tree
Miramar_Ansin Sports Complex,0.000578849,0.0002046,0.000459754,0,0.000228726,0,0.000671351,0.000603973,0.000550542,0,0,4.64E-05,0.000147365,0,0,9.75E-05,0.000626515,0,0.076923077,-0.076923077,0.000576923,-0.000576923,0.00103217,-1.616550667,6,mean_ndvi
Miramar_Beauty Park,3.25E-05,2.48E-05,4.03E-05,4.16E-05,2.47E-05,0,1.44E-05,5.96E-06,3.54E-06,0,2.26E-05,0,0,3.24E-05,0,1.17E-06,8.79E-07,0,0,0,0,0,1.25E-05,-0.065445535,1,water
Miramar_Beekman Park,7.08E-06,6.38E-06,8.43E-06,7.44E-06,5.59E-06,0,1.84E-06,1.75E-06,0,0,4.18E-06,8.08E-08,1.33E-06,0,0,0,9.77E-08,0,0,0,0,0,0.000396903,-0.011287835,1,grassland
Miramar_Bernard Park,6.77E-06,4.96E-06,3.93E-06,6.28E-06,4.79E-06,0,1.67E-06,1.58E-06,0,0,1.92E-06,2.17E-08,1.14E-07,0,0,0,1.71E-08,0,0.000108295,-0.000108295,9.75E-06,-9.75E-06,0.00039696,-0.011432564,1,area
Miramar_Civic Center Park,2.18E-05,1.38E-05,2.17E-05,2.06E-05,1.95E-05,0,1.96E-05,3.69E-06,2.81E-06,3.51E-07,1.75E-05,1.58E-06,0,2.82E-05,0,0,1.58E-06,0,0,0,0.000116465,-0.000116465,1.13E-05,0.143322213,1,Nature_Preserve
Miramar_Fairway Park,9.32E-06,8.09E-06,7.12E-06,7.30E-06,5.02E-06,0,2.06E-06,1.60E-06,3.48E-07,0,7.57E-06,9.12E-08,1.30E-08,0,0,0,5.10E-07,0,0.000334169,-0.000334169,1.17E-05,-1.17E-05,2.40E-06,-0.053127101,1,area
Miramar_Flamingo Estates Park,1.36E-06,1.62E-06,1.09E-06,1.78E-06,1.87E-06,0,4.92E-07,2.13E-07,3.44E-08,4.16E-08,8.42E-08,3.51E-08,2.40E-08,0,0,2.11E-08,1.84E-06,0,0.000243665,-0.000243665,1.27E-05,-1.27E-05,1.21E-06,0.076490386,1,herbaceous_wetland
Miramar_Forzano Field,0.000285846,0.000278778,0.000257369,2.68E-06,5.52E-05,0,0.000582005,0.000514096,3.03E-05,3.94E-06,9.28E-06,0.000199208,3.24E-06,0,0,9.77E-09,0.000721703,0,0.011514239,-0.011514239,0.003625731,-0.003625731,0.000498237,-0.269480806,1,Biodiversity
Miramar_Historic Miramar Aquatic Complex,2.46E-05,1.71E-05,2.95E-05,2.50E-05,2.76E-05,0,2.64E-05,5.26E-06,0,0,1.28E-05,1.06E-07,0,2.02E-05,0,0,7.27E-07,0,0,0,0,0,1.17E-05,0.117480187,1,grassland
Miramar_Lakeshore Park,0.000136682,0.000120669,0.000187156,3.95E-06,3.71E-05,0,0.000103131,0.000211593,2.29E-06,1.87E-07,1.35E-06,5.30E-05,2.11E-06,0,0,0,9.01E-05,0,0.007506123,-0.007506123,0.00250626,-0.00250626,0.000410078,-0.044856853,1,mean_ndwi
Miramar_Miramar Regional Park,4.04E-06,7.60E-06,4.94E-06,8.59E-06,6.07E-06,0,1.08E-06,6.18E-07,3.03E-07,1.48E-07,0,0,7.89E-08,0,0,2.46E-08,1.52E-06,0.004291845,0,0.004291845,0.003791726,0.000500119,7.65E-06,0.328320816,1,water
Miramar_Monarch Lakes Park,1.34E-06,1.63E-06,1.22E-06,9.25E-07,1.00E-06,0,5.52E-07,5.45E-07,2.00E-08,3.07E-09,3.07E-07,4.27E-09,0,0,0,4.76E-08,6.83E-07,0,0,0,1.01E-05,-1.01E-05,1.14E-06,0.129836195,1,tree
Miramar_Perry Park-Wellman Field,2.13E-05,2.37E-05,2.92E-05,2.34E-05,2.43E-05,0,1.87E-05,7.43E-06,2.57E-06,6.68E-08,2.09E-05,4.28E-07,0,2.77E-05,0,0,9.13E-07,0,0,0,1.66E-05,-1.66E-05,1.27E-05,0.037160315,1,grassland
Miramar_River Run Park,0.000172987,0.000186098,0.000232661,3.32E-06,4.58E-05,0,0.000433035,0.000290835,0.000117685,1.87E-07,1.30E-05,0.000100728,1.01E-05,0,1.14E-06,5.05E-05,0.000815768,0,0.014652015,-0.014652015,0.002383566,-0.002383566,0.000505026,-0.286779144,1,Biodiversity
Miramar_Sawyer Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E-06,2.22E-16,1,area
Miramar_Sheraton Park,7.52E-06,9.08E-06,7.32E-06,8.05E-06,6.42E-06,0,3.86E-06,2.88E-06,0,0,3.64E-06,3.21E-07,2.74E-06,0,0,1.75E-09,1.53E-06,0,0,0,0,0,0.000396162,-0.009400047,1,tree
Miramar_Shirley Branca Park,1.87E-05,1.55E-05,2.07E-05,1.74E-05,1.86E-05,0,1.73E-05,6.42E-06,8.19E-07,0,1.08E-05,1.17E-07,0,2.14E-05,0,0,3.51E-07,0,0,0,1.32E-05,-1.32E-05,1.06E-05,0.198291248,1,Nature_Preserve
Miramar_Silver Lakes Tennis Complex,9.73E-06,1.24E-05,6.26E-06,5.21E-06,6.78E-06,0,4.48E-06,3.36E-07,7.67E-08,5.96E-08,1.72E-06,7.16E-07,1.35E-06,6.10E-07,0,2.02E-08,3.71E-06,0,0,0,0,0,7.48E-06,0.343411065,1,tree
Miramar_Silver Shores Park,4.22E-06,5.20E-06,5.07E-06,5.58E-06,4.70E-06,0,3.51E-07,8.05E-07,4.28E-07,4.56E-08,0,4.35E-08,1.68E-08,0,0,0,6.26E-07,0,0.000178827,-0.000178827,3.68E-05,-3.68E-05,1.35E-06,-0.033189515,1,water
Miramar_Veteran's Memorial Park,3.31E-05,2.93E-05,3.09E-05,3.75E-05,3.11E-05,0,1.90E-05,4.06E-06,3.84E-06,1.17E-07,3.79E-05,0,0,3.46E-05,0,0,3.55E-07,0,0.001018849,-0.001018849,0.000225166,-0.000225166,1.26E-05,-0.081362552,1,Body_of_water
