UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Dania Beach_Griffin Marine Park,1.47E-05,1.05E-05,4.01E-06,2.78E-05,2.28E-06,0,6.31E-06,8.64E-06,6.86E-07,4.65E-07,8.63E-07,2.56E-07,4.66E-06,4.50E-06,0,5.02E-06,1.24E-05,0,0,0,6.44E-06,-6.44E-06,6.80E-06,-0.131289894,1,water
Dania Beach_I.T. Parker Center,9.97E-06,5.10E-06,8.89E-07,8.16E-06,1.70E-05,9.77E-06,3.16E-06,6.55E-06,3.92E-07,0,7.50E-08,8.12E-08,0,9.51E-06,0,0,1.18E-05,0,0,0,0,0,3.58E-06,0.350271741,1,herbaceous_wetland
Dania Beach_Linear Park,1.88E-05,6.55E-06,1.60E-06,1.32E-05,2.93E-06,1.57E-05,6.15E-06,1.48E-05,2.40E-07,1.67E-07,5.63E-06,1.58E-06,9.71E-07,1.43E-05,0,2.79E-06,1.76E-05,0,0,0,3.71E-06,-3.71E-06,9.53E-06,-0.072367693,1,area
Dania Beach_Mildred V. Jones Park,5.82E-06,4.93E-06,9.94E-07,6.43E-06,7.09E-06,0,8.97E-06,4.57E-07,2.57E-08,4.30E-07,1.04E-06,2.46E-07,4.83E-07,0,0,1.65E-08,5.76E-06,0,0,0,9.29E-05,-9.29E-05,3.81E-06,0.319314172,1,mean_ndvi
Dania Beach_Ocean Park Beach,1.12E-05,4.29E-06,2.39E-06,1.02E-05,1.71E-05,1.25E-05,5.33E-06,1.14E-05,0,3.37E-07,0,3.26E-07,3.45E-07,7.92E-06,0,0,1.31E-05,0,0,0,2.61E-05,-2.61E-05,8.61E-06,0.080809287,1,herbaceous_wetland
Dania Beach_Southwest Community Center,5.93E-06,2.10E-06,2.68E-07,8.18E-06,3.75E-06,5.58E-07,3.80E-06,9.91E-07,3.98E-08,9.98E-08,5.95E-07,1.84E-07,1.21E-07,5.25E-07,0,1.26E-07,5.35E-06,0,0,0,1.50E-06,-1.50E-06,4.33E-06,0.224542708,1,water
Dania Beach_Tigertail Lake Park,6.69E-06,3.04E-06,1.49E-06,1.03E-05,5.72E-06,0,1.01E-05,1.49E-06,6.43E-08,4.36E-07,2.15E-07,3.24E-07,1.98E-06,6.55E-08,0,1.04E-06,1.37E-05,0.005154639,0.000706595,0.004448044,0.004680608,0.000474031,5.58E-06,0.068418001,1,Biodiversity
Dania Beach_Whiskey Creek Hideout,0.000811476,3.81E-05,1.78E-05,0.000426531,0.000148808,4.70E-06,0.000104669,6.95E-05,1.10E-06,0.000162563,0.000724287,5.78E-05,1.12E-06,0,0,0.000798113,2.97E-05,0.004651163,0.004121301,0.000529862,0.00474561,-9.44E-05,0.000469909,-0.842930578,5,area
Davie_Bergeron Park,6.03E-05,7.02E-05,4.57E-06,0.000119712,9.15E-05,0,1.76E-05,4.56E-05,3.41E-06,5.53E-06,7.44E-05,0,2.38E-06,1.72E-05,0,0,3.89E-05,0,0,0,4.85E-06,-4.85E-06,4.29E-05,-1.016249336,1,water
Davie_Berman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_Betty Booth Roberts Park,6.40E-06,0,0,1.94E-06,3.09E-06,0,6.40E-06,1.21E-05,1.83E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17E-05,-0.002390441,1,mean_ndwi
Davie_Davie Pine Island Park,7.97E-06,3.41E-05,7.98E-06,0.00010019,2.99E-05,0,5.33E-06,2.09E-05,0,3.54E-05,5.77E-06,0,4.37E-06,5.18E-05,1.40E-09,5.86E-06,3.59E-05,0,0.002349535,-0.002349535,0.000396894,-0.000396894,2.32E-05,-0.08884621,1,water
Davie_Driftwood Estates Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_East Davie Nature Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_Firefighters Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_Lange Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_Liberty Park,4.49E-06,8.98E-06,3.19E-06,0,1.47E-05,0,4.49E-06,6.41E-07,0,0,0,0,2.70E-07,1.09E-05,2.32E-06,0,9.92E-06,0,0,0,0,0,4.51E-05,-0.059227058,1,herbaceous_wetland
Davie_Math Igler Citrus Park,2.86E-05,7.85E-05,1.08E-05,4.12E-05,3.19E-05,0,2.97E-05,5.01E-06,2.66E-07,2.78E-06,4.92E-05,0,4.22E-07,2.85E-05,0,4.24E-07,2.51E-05,0,0,0,2.19E-05,-2.19E-05,4.32E-05,0.111983141,1,tree
Davie_Oak Hill Equestrian Park,6.81E-05,0.000163145,2.82E-05,0,5.80E-05,0,0.000162871,1.63E-05,0,4.73E-06,6.31E-05,7.05E-06,0,0.000169603,0,0,6.36E-05,0,0,0,0,0,4.66E-05,-0.45258839,1,Nature_Preserve
Davie_Orange Drive Linear Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E-06,0,1,area
Davie_Owls Lookout Park,4.16E-05,0.000118199,4.44E-05,0,9.37E-05,0,0.000119267,2.13E-05,0,3.71E-06,7.73E-05,6.28E-07,0,9.54E-05,5.27E-06,0,5.32E-05,0,0,0,6.40E-05,-6.40E-05,5.95E-05,-0.217124767,1,mean_ndvi
Davie_Peaceful Ridge Park,0.00012055,0.000116721,2.95E-05,0,0.000122554,0,0.000105115,1.75E-05,2.22E-07,1.28E-06,9.47E-05,1.36E-06,8.82E-07,0.000129808,8.02E-08,0,3.75E-05,0,0.00168691,-0.00168691,0.000299708,-0.000299708,5.89E-05,-0.203448647,1,Nature_Preserve
Davie_Potter Park,6.40E-06,1.83E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E-06,0,0,0,0.000123457,-0.000123457,9.16E-05,-0.002040965,1,area
Davie_Reflections Park,1.37E-05,3.07E-05,4.16E-06,2.92E-05,1.17E-05,0,2.67E-06,2.85E-06,0,8.51E-06,1.17E-06,0,0,1.83E-05,9.82E-08,1.06E-08,2.65E-05,0,0,0,0,0,2.50E-05,-0.174500185,1,tree
Davie_Robbins Preserve,3.61E-05,5.02E-05,4.20E-06,2.19E-07,3.26E-05,0,4.70E-05,1.25E-05,0,9.58E-06,2.28E-05,1.40E-07,3.36E-07,6.19E-05,0,2.16E-08,3.11E-06,0,0,0,0.000298466,-0.000298466,3.28E-05,-0.005851152,1,Nature_Preserve
Davie_Shenandoah Park,8.42E-06,1.36E-05,3.83E-05,7.19E-07,2.85E-06,0,1.04E-05,3.62E-05,3.18E-07,2.31E-06,2.08E-06,0,0,0,1.45E-05,0,2.62E-05,0,0,0,6.16E-05,-6.16E-05,4.05E-05,0.04961604,1,grassland
Davie_Silver Lake Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_Sunny Lake Bird Sanctuary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Davie_The Park at Waverly,0,2.34E-06,6.79E-06,1.31E-05,1.47E-05,0,9.16E-07,2.39E-05,0,0,1.11E-05,0,0,0,1.33E-06,4.53E-06,5.81E-06,0,0,0,0,0,0.000436472,-0.023953898,1,mean_ndwi
Davie_Veterans Park,9.37E-06,1.94E-05,3.07E-05,2.27E-05,8.00E-06,0,4.48E-05,2.05E-05,2.43E-05,1.40E-05,7.54E-06,0,0,0,0,0,3.09E-06,0,0.005050505,-0.005050505,0.000666667,-0.000666667,0.000102822,-0.124355461,1,mean_ndvi
Davie_Waterford Park,3.34E-06,7.09E-06,2.19E-05,1.33E-05,1.50E-05,0,1.52E-05,4.25E-05,0,0,1.45E-05,0,5.73E-08,4.18E-06,2.70E-06,5.58E-06,8.98E-06,0,0.001918159,-0.001918159,0.000173913,-0.000173913,3.29E-05,0.12680234,1,mean_ndwi
Davie_Wes Griffin Park,0.000221177,1.77E-05,0.000452544,0.000133059,8.28E-05,0,0.000521262,0.000338249,0.000157522,2.65E-05,8.58E-05,0,6.45E-05,0,0,0,0.000457247,0,0,0,0,0,0.000149173,-0.631208446,1,mean_ndvi
Davie_Westridge Park,3.72E-05,7.74E-05,9.17E-06,0.000112007,6.83E-05,0,4.93E-06,4.01E-05,2.92E-07,2.07E-05,6.19E-05,0,5.02E-06,3.35E-05,0,2.59E-06,6.93E-05,0,0.015350878,-0.015350878,0.000957602,-0.000957602,4.52E-05,-1.123783467,1,water
Davie_Wolf Lake Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,
Deerfield Beach_Ada Graham-Johnson Park,0.00028483,0.000319049,0.000356785,1.01E-06,1.39E-06,0,0.003201783,0.004303568,0,0.000591796,2.82E-07,6.84E-06,1.02E-05,0.002646655,0.000163087,0.000341936,0.00134818,0,0.006666667,-0.006666667,0.0011,-0.0011,0.003083131,-0.158155443,1,mean_ndwi
Deerfield Beach_Branhilda Richardson-Knowles Memorial Park,0.056312061,0.042093269,0.031559059,0.001485055,0.001729858,0,0.024207658,0.028322973,0.063632615,0.00780323,0.000723403,0.001862602,0.008232357,0.000634759,0.000342426,1.29E-06,0.05324118,0.5,0.001089325,0.498910675,0.333906028,0.166093972,0.032643519,-0.973850096,1,Pavilion_Picnic_Area
Deerfield Beach_Central Crystal Heights,2.83E-07,9.10E-06,3.53E-07,3.53E-07,3.48E-07,0,3.53E-07,0,0,0,3.43E-07,0,9.28E-09,0,4.64E-09,0,1.35E-07,0,0,0,0,0,0.000126391,-0.007942182,1,tree
Deerfield Beach_Constitution & Arboretum Park,1.07E-06,1.04E-06,1.38E-06,9.89E-07,1.31E-06,0,1.13E-06,0,0,0,4.44E-07,0,9.38E-09,0,1.01E-07,6.19E-08,9.95E-07,0,0,0,0,0,0.002666741,-0.001741569,1,grassland
Deerfield Beach_Cornerstone Park,0.021761101,0.025284952,0.027082245,0,0.001783119,0,0.011566373,0.004348631,0.027420203,0.010824011,0,0.000619276,0.00046163,3.93E-05,0.001785714,0.000121212,0.012979597,0,0.208333333,-0.208333333,0.031125,-0.031125,0.025744825,-0.556395414,1,Pavilion_Picnic_Area
Deerfield Beach_Hillsboro Community Center,0.080605898,0.02447391,0.017506498,5.01E-05,0.003736447,0,0.042104021,0.014265666,0.03636042,0.004691326,3.39E-05,0,0.002886077,0.001488253,0.000507094,0.000772291,0.058181984,0,0.095238095,-0.095238095,0.004637989,-0.004637989,0.032452282,-0.962286581,1,area
Deerfield Beach_Kirk Cottrell Pavilion,0.008089501,0.019626131,0.036983593,0.000459554,0.001822191,0,0.007363122,0.011173228,0.06799295,0.005420125,0.004368147,0.006560319,0.003338729,0.00019972,0,0,0.003341149,0,0.099785933,-0.099785933,0.02193623,-0.02193623,0.022072093,-0.334629498,1,Pavilion_Picnic_Area
Deerfield Beach_Mayo Howard Park,0.018026375,0.005872254,0.015681339,0,0.000112179,0,0.011773515,0.00523412,0.002569004,0.003058532,0,0.000952381,0.000801235,7.39E-05,0,0.000520833,0.013223011,0,0.03030303,-0.03030303,0.008460145,-0.008460145,0.020562616,-0.239783445,1,area
Deerfield Beach_North Crystal Heights,5.57E-07,7.64E-07,4.14E-07,4.22E-07,6.22E-07,0,2.51E-07,3.11E-08,0,0,7.80E-07,1.24E-08,5.77E-08,0,4.64E-08,0,1.22E-07,0,0,0,0,0,4.71E-07,-0.014129558,1,Body_of_water
Deerfield Beach_Oveta McKeithen Recreational Complex,0.061316443,0.025865382,0.0152071,3.23E-05,0.000291353,0,0.034755095,0.01257081,0.028388954,0.000304001,4.54E-05,0,0.004542952,0.000623731,6.35E-07,0.000605726,0.040552956,0,0.041647443,-0.041647443,0.005606209,-0.005606209,0.028728755,-0.737136692,1,area
Deerfield Beach_Pastor Willie James Ford Sr. Linear Park,0.055589587,0.015107964,0.030505964,0,0.00030296,0,0.024230637,0.021847527,0.017044199,0.002113502,3.35E-06,0.000666929,0.006454778,8.33E-05,1.23E-08,0.001211488,0.021153172,0,0.10125,-0.10125,0.032677891,-0.032677891,0.024616146,-0.488161471,1,area
Deerfield Beach_Pioneer Park,0.014952623,0.051625931,0.021138403,0.000149589,0.001530593,0,0.0258141,0.016672407,0.067623362,0.003506921,3.96E-05,0.006486462,0.001526698,0.001907998,5.25E-05,0.000521832,0.026400626,0.009803922,0.107142857,-0.097338935,0.025204916,-0.015400994,0.027348978,-0.653705975,1,Pavilion_Picnic_Area
Deerfield Beach_Sullivan Park,0.017244905,0.027701283,0.03662006,0.0006371,0.002932533,0,0.014199246,0.017254827,0.085199603,0.009332394,0.003493532,0.011496055,0.001925177,9.86E-05,0,0,0.018123757,0,0.103829989,-0.103829989,0.011542915,-0.011542915,0.026014812,-0.57303322,1,Pavilion_Picnic_Area
Deerfield Beach_Teen Center,0.008910994,0.003850347,0.005109067,0,0,0,0.001477839,0.000614419,0.000335134,0.000638889,0,7.20E-07,0.000125,6.39E-05,0,1.58E-06,0.003434449,0,0.083333333,-0.083333333,0.01,-0.01,0.017402385,-0.049243386,1,area
Deerfield Beach_Tivoli Sand Pines Preserve,0.078648354,0.01170627,0.032008536,0,0.000559369,0,0.011841801,0.016530862,0.014430207,0.00022949,5.98E-06,0,0.007108744,0.000452417,0.000397633,0.001916667,0.040282903,0,0.044109832,-0.044109832,0.015795965,-0.015795965,0.027158652,-0.641867841,1,area
Deerfield Beach_Trailhead Park,1.78E-05,2.35E-05,1.56E-05,2.18E-06,2.04E-06,0,0.000909097,0.000913631,0,1.29E-08,3.22E-07,0,3.77E-05,0.00017123,0.00017145,5.19E-05,2.96E-05,0,0,0,0,0,0.002673454,-0.004263292,1,mean_ndwi
Deerfield Beach_Villages of Hillsboro Park,0.003326962,0.002637761,0.00025238,1.23E-06,0.000285354,0,0.010480827,0.012142044,2.90E-05,0.002714773,0.000228939,9.28E-09,0.000324252,0.002962291,0.002548799,0.001348002,0.003830166,0,0.042612137,-0.042612137,0.004211566,-0.004211566,0.003325029,-0.250648686,1,mean_ndwi
Fort Lauderdale_Ann Herman Park,1.72E-05,1.13E-05,0,1.61E-05,9.18E-06,0,1.29E-06,1.59E-05,1.51E-07,4.84E-07,3.53E-08,2.71E-07,1.23E-07,1.70E-06,0,0,1.60E-05,0,0,0,4.41E-05,-4.41E-05,5.01E-06,-0.064930909,1,area
Fort Lauderdale_Annie Beck Park,7.83E-05,9.43E-05,8.45E-06,1.07E-06,1.63E-05,0,5.61E-05,3.70E-05,6.63E-06,4.15E-06,2.79E-06,1.72E-05,3.28E-08,0,0,1.85E-06,0.000189024,0,0.000643501,-0.000643501,4.05E-05,-4.05E-05,0.000698727,-0.036665398,1,Biodiversity
Fort Lauderdale_Bass Park,2.44E-05,4.17E-05,2.96E-05,0,3.27E-05,0,4.46E-05,4.37E-06,0,2.33E-07,0,2.42E-06,3.08E-07,0,0,2.85E-06,2.14E-05,0,0.000534188,-0.000534188,0.000155983,-0.000155983,3.07E-05,-0.093099018,1,mean_ndvi
Fort Lauderdale_Bayview Park,0.001767213,4.76E-06,0.001913038,0,0.00039611,0,0.000262698,0.003606201,0.002035247,4.34E-06,4.46E-05,9.54E-06,0,0,0,0,1.42E-05,0,0.000680272,-0.000680272,6.12E-05,-6.12E-05,0.016276057,0.01935226,1,mean_ndwi
Fort Lauderdale_Beach Community Center,0.067354062,0.014859203,0.000734543,7.81E-07,0.000801903,0,0.006776688,0.039068513,0.025909629,0.0047266,0.007390153,0.00152683,3.82E-05,0,0,0.000234867,0.010922864,0,0.064732666,-0.064732666,0.033930314,-0.033930314,0.02131624,-0.287126685,1,area
Fort Lauderdale_Benenson Park,6.69E-06,7.86E-06,0,5.94E-06,3.30E-06,0,1.28E-06,6.83E-06,0,0,0,2.06E-08,5.59E-08,5.24E-07,0,0,4.53E-06,0,0,0,0,0,4.74E-06,-0.007702144,1,tree
Fort Lauderdale_Bill Keith Preserve,2.79E-06,2.31E-06,0,2.78E-06,2.59E-07,0,1.01E-06,4.28E-06,0,4.84E-07,4.71E-07,0,0,1.29E-07,0,0,2.31E-06,0,0,0,6.86E-05,-6.86E-05,4.76E-06,-0.010505716,1,mean_ndwi
Fort Lauderdale_Bryant Peney Park,0.001323584,0.000149465,0.000356404,7.07E-06,3.28E-06,0,0.000158228,0.000249263,0,2.17E-07,4.65E-05,0.000101262,3.76E-05,0,0,0.00020558,0.001819617,0,0,0,0.002205451,-0.002205451,0.000324167,-0.249250866,1,Biodiversity
Fort Lauderdale_Bubier Park,8.75E-05,0.000119932,0.000100463,9.19E-06,3.72E-05,0,0.000141178,7.80E-05,6.83E-06,1.10E-05,6.27E-05,1.35E-05,2.50E-06,0,0,0,6.70E-05,0.018018018,0.008844127,0.009173891,0.015544715,0.002473303,8.43E-05,-0.697625238,1,mean_ndvi
Fort Lauderdale_Carter Park-Sunland Park,0.000166786,5.05E-05,0.000174881,1.35E-06,1.79E-06,0,0.000685357,0.000641845,0,3.33E-06,0,0.000159286,3.21E-07,0,0,2.92E-06,0.000235,0,0,0,0.002241667,-0.002241667,0.000721019,-0.083060223,1,mean_ndvi
Fort Lauderdale_Cliff Lake Park,0.001693547,0.000888824,0.000110381,9.33E-06,4.01E-05,0,0.000338363,0.000494129,6.69E-05,0.000413301,0.000314292,0.000101533,5.05E-05,0,0,0.001243021,0.000783621,0,0.02040207,-0.02040207,0.001482446,-0.001482446,0.000594378,-1.153386165,1,area
Fort Lauderdale_Colee Hammock Park,0.000148016,0.000181752,4.22E-05,3.74E-06,1.93E-05,0,0.000103333,7.33E-05,2.53E-05,4.20E-05,1.75E-05,8.81E-06,8.11E-07,0,0,7.68E-05,0.00023815,0.01910828,0,0.01910828,0.015334396,0.003773884,0.000311042,-0.110356572,1,Biodiversity
Fort Lauderdale_Coontie Hatchee Park,1.60E-07,2.47E-07,1.54E-07,1.46E-07,5.09E-08,0,2.28E-06,8.05E-07,6.65E-08,1.55E-07,0,2.91E-07,0,0,0,0,2.85E-06,0,0.001101322,-0.001101322,7.16E-05,-7.16E-05,1.18E-05,-0.011427026,1,Biodiversity
Fort Lauderdale_D.C. Alexander Park,5.97E-05,4.29E-05,5.89E-06,6.82E-06,0,0,6.66E-05,2.55E-05,2.14E-05,6.20E-06,3.01E-07,1.25E-05,4.99E-06,0,0,7.48E-05,0.000102516,0,0.000524676,-0.000524676,0.000503337,-0.000503337,0.000305237,-0.099159545,1,Biodiversity
Fort Lauderdale_Dottie Mancini Park,0.002648251,0.000638114,0.003152158,0,2.34E-05,0,0.000887091,0.002417287,0.000733817,0.000785621,0.000169922,2.44E-05,0.001111359,0,0,9.30E-06,0.001704334,0,0.046190476,-0.046190476,0.005300595,-0.005300595,0.001809403,-0.668908202,1,grassland
Fort Lauderdale_Earl Lifshey Park,0.047141106,0.01950499,0.001351783,0,0.000824908,0,0.010013854,0.033317998,0.032652192,0.006361512,0.018907113,0.001856682,6.82E-06,0,0,0.000287889,0.012503296,0.020408163,0.055882353,-0.03547419,0.030546191,-0.010138028,0.021554421,-0.301508602,1,area
Fort Lauderdale_Esplanade Park,5.66E-05,3.50E-05,0.000149269,6.81E-06,1.61E-05,0,0.000132581,9.49E-05,7.15E-06,2.65E-05,1.92E-05,2.03E-05,1.64E-05,8.00E-07,0,0,5.53E-05,0.013215859,0.003112203,0.010103656,0.011037594,0.002178265,0.000676206,-0.011680386,1,grassland
Fort Lauderdale_Esterre Davis Wright Park,7.39E-06,5.64E-06,1.29E-07,6.24E-06,2.53E-06,0,6.14E-07,1.01E-05,1.77E-07,3.30E-07,6.90E-08,0,1.22E-07,1.92E-06,0,2.57E-08,1.05E-05,0,0.001037366,-0.001037366,0.000111315,-0.000111315,4.58E-06,0.04912566,1,Biodiversity
Fort Lauderdale_Flamingo Park,8.28E-06,7.09E-06,0,7.87E-06,1.67E-06,0,2.98E-07,1.18E-05,0,8.27E-07,4.71E-08,0,8.56E-09,3.06E-07,0,1.18E-08,5.87E-06,0,0,0,8.40E-06,-8.40E-06,4.86E-06,-0.032591707,1,mean_ndwi
Fort Lauderdale_Florence C. Hardy Park,0.0001057,0.000118247,7.69E-05,6.26E-06,3.13E-05,0,0.000170395,0.000101428,7.28E-06,1.75E-05,2.86E-05,1.48E-05,1.27E-05,0,0,4.70E-05,7.86E-05,0,0.009410091,-0.009410091,0.001168782,-0.001168782,0.000316084,-0.128355442,1,mean_ndvi
Fort Lauderdale_Floyd Hull Stadium,0.000864842,0.000213425,0.000270311,8.89E-06,5.90E-06,0,0.00011847,0.000221462,6.72E-06,0,6.39E-06,7.44E-05,2.32E-05,0,0,2.37E-05,0.000675088,0,0,0,0.000332946,-0.000332946,0.00032829,-0.26736541,1,area
Fort Lauderdale_Fort Lauderdale Beach Park,0.000133739,6.03E-05,1.97E-05,1.01E-05,0,1.55E-07,8.57E-05,3.78E-05,8.50E-06,2.10E-05,2.37E-05,2.03E-05,8.13E-06,0,0,0.000127323,6.57E-05,0.00623053,0.001592357,0.004638173,0.00582603,0.0004045,0.000303801,-0.10693356,1,area
Fort Lauderdale_George English Park,0.016389285,0.001036391,6.58E-06,7.42E-06,2.90E-06,0,0.000207797,5.25E-05,0.003565482,3.74E-05,0.000425866,0.00117775,1.36E-05,0,2.26E-06,0.00013651,0.007182997,0,0,0,0,0,0.017829355,-0.077311796,20,area
Fort Lauderdale_Gore Betz Park,0.000156025,6.22E-06,2.62E-05,4.36E-07,1.48E-07,0,5.07E-06,4.60E-06,8.68E-07,0,0,2.41E-05,4.79E-07,0,0,1.95E-06,0.000106627,0,0,0,0.000140625,-0.000140625,0.000277031,-0.053296454,1,area
Fort Lauderdale_Harbordale Park,0.002325038,0.000742784,0.000471876,1.77E-05,9.11E-05,0,0.000480157,0.000694965,9.71E-06,0.000231975,0.000293723,0.000111293,6.22E-05,0,0,0.001006873,0.001801327,0.0625,0,0.0625,0.054706033,0.007793967,0.000508684,-0.8282468,1,area
Fort Lauderdale_Holiday Park,0.00224925,0.001434651,0.001325165,5.01E-06,3.47E-06,0,0.001454511,0.001952847,2.52E-05,0.000270412,0.000286036,0.00118719,0.000634392,0,0.000212557,0.000611476,0.000976712,0,0.046212121,-0.046212121,0.004732144,-0.004732144,0.001298415,-0.617369479,1,area
Fort Lauderdale_Hortt Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71E-06,2.22E-16,1,area
Fort Lauderdale_Idlewyld Park-Merle Fogg Park,2.79E-05,1.26E-05,1.48E-05,3.92E-06,2.41E-07,0,3.97E-05,3.50E-05,4.14E-06,1.01E-06,1.69E-07,2.56E-05,3.45E-06,0,1.19E-07,3.29E-08,9.84E-05,0,0.004834248,-0.004834248,0.001322394,-0.001322394,5.85E-05,-0.35698716,1,Biodiversity
Fort Lauderdale_Las Olas Oceanside Park,5.11E-05,1.22E-05,4.86E-06,5.01E-06,0,0,3.73E-05,2.65E-05,1.99E-06,1.92E-06,1.28E-07,1.64E-05,5.27E-06,0,0,3.19E-08,8.87E-05,0,0.001524527,-0.001524527,0.000179617,-0.000179617,0.000300629,-0.082567666,1,Biodiversity
Fort Lauderdale_Lauderdale Manors Park,0.000452705,0.000341041,0.000227368,2.38E-07,8.70E-06,0,0.002181259,0.001554858,0,5.93E-05,6.94E-07,5.14E-05,2.47E-05,0,0,6.64E-05,0.001535771,0,0,0,0.000425,-0.000425,0.000895388,-0.054756593,1,mean_ndvi
Fort Lauderdale_Lewis Landing Park,4.58E-05,1.63E-05,4.28E-05,7.28E-08,1.10E-05,0,0.000101213,2.32E-05,3.29E-06,5.38E-06,7.82E-06,8.96E-06,1.63E-07,0,0,5.47E-07,8.60E-05,0,0.00129149,-0.00129149,0.00030665,-0.00030665,3.56E-05,-0.147220659,1,mean_ndvi
Fort Lauderdale_Lincoln Park,6.65E-08,8.65E-07,1.92E-06,0,0,0,0,2.66E-07,0,9.47E-07,4.37E-07,1.48E-06,1.04E-06,0,0,0,3.42E-07,0,0.000146843,-0.000146843,7.93E-05,-7.93E-05,1.17E-05,-0.003461397,1,grassland
Fort Lauderdale_Loggerhead Park,0.103656461,0.02027053,0.002003445,6.31E-05,0.001234852,0,0.021026791,0.041954916,0.061771671,0.009688946,0.027591048,0.002130612,4.96E-08,0,2.18E-06,0.002911562,0.03237759,0,0.145935374,-0.145935374,0.04723336,-0.04723336,0.024796174,-0.505534606,1,area
Fort Lauderdale_Lu Deaner Park,0.113456474,0.038383508,0.00053166,0.000835118,0.002409445,0,0.016087917,0.035927581,0.0717558,0.002054663,0.031709484,0.002928078,0,0,0.001008932,0.001452506,0.01754898,0,0.270002319,-0.270002319,0.072471059,-0.072471059,0.027175247,-0.64090781,1,area
Fort Lauderdale_Mangurian Park-Coral Ridge Country Club,0.001232071,5.91E-06,0.000273593,0,2.38E-05,0,0.000242606,0.004763838,5.54E-06,4.59E-07,5.87E-05,7.60E-06,0,0,0,1.17E-06,0.000557394,0,0,0,0,0,0.016240571,0.021490284,1,mean_ndwi
Fort Lauderdale_Middle River Terrace Park,0.001117489,0.002009924,0.001898113,0,0.000288793,0,0.00203282,0.001564633,0,0.000419127,0.000189926,0.001251028,0.000367525,0,0.000330527,0.001320536,0.001298164,0.045454545,0.019680431,0.025774114,0.040632746,0.004821799,0.00169218,-0.988317106,1,mean_ndvi
Fort Lauderdale_Mills Pond Park,4.99E-05,5.09E-05,2.42E-05,1.20E-05,8.59E-05,0,0.000278624,0.000233767,2.45E-05,1.12E-05,1.13E-05,5.36E-05,3.33E-06,1.03E-07,0,1.10E-05,5.05E-05,0,0.018549506,-0.018549506,0.002500126,-0.002500126,0.0002057,-0.126548443,1,mean_ndvi
Fort Lauderdale_Northfork Riverfront Park,1.84E-06,2.99E-06,2.15E-06,0,3.36E-07,0,4.20E-06,7.81E-06,2.33E-07,8.66E-07,3.26E-07,2.99E-07,4.28E-07,0,0,3.05E-07,1.79E-06,0,0.000293686,-0.000293686,0.000118943,-0.000118943,1.30E-05,-0.112910984,1,mean_ndwi
Fort Lauderdale_Osswald Park,2.61E-05,4.13E-05,3.80E-05,1.24E-05,6.56E-05,0,8.20E-05,3.75E-05,1.71E-05,1.02E-05,8.28E-06,3.79E-05,5.49E-06,8.63E-07,0,1.77E-05,7.51E-05,0.012820513,0.000806452,0.012014061,0.010987754,0.001832759,4.00E-05,-0.430454296,1,mean_ndvi
Fort Lauderdale_Palm Aire Village Park,2.20E-07,1.96E-06,8.38E-07,1.33E-05,7.33E-06,0,2.49E-06,1.52E-07,1.05E-05,0,2.35E-06,0,8.38E-08,0,0,0,3.43E-07,0,0,0,0,0,2.01E-05,-0.02794369,5,water
Fort Lauderdale_Peter Feldman Park,0.001300399,0.001144833,0.001792157,9.87E-06,8.69E-05,0,0.001126452,0.001067535,3.23E-06,0.000461178,0.000127193,0.001388402,0.001623358,0,8.10E-05,0.000102293,0.000922358,0,0.046761104,-0.046761104,0.009051996,-0.009051996,0.00143436,-0.935560527,1,grassland
Fort Lauderdale_Riverland Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
