UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Sunrise_Oscar Wind Park,0.001492571,0.000372056,0.000387127,6.36E-07,0.005269766,0,0.00557116,0.002000817,0.000354478,0.000219948,9.20E-05,0.002358614,0.00019692,0,0.000845258,4.11E-08,0.00041272,0,0.005796769,-0.005796769,0.000902879,-0.000902879,0.002903726,-0.576401238,1,mean_ndvi
Sunrise_Sawgrass Sanctuary Park,0.001957396,0.001147967,0.000327062,4.22E-05,0.002745031,0,0.003843709,0.002227193,1.26E-05,0.000672389,6.55E-07,0.001580453,1.96E-07,0,0.000220362,3.76E-05,0.00089476,0,0.01713668,-0.01713668,0.004565415,-0.004565415,0.002591434,-0.406861563,1,mean_ndvi
Sunrise_Shotgun Road Linear Park,0.002969748,0.001147595,0.0003479,2.63E-07,0.003174485,0,0.007728335,0.003019161,0.000247635,0.000280957,5.53E-07,0.005423423,1.75E-07,0,0.000515627,1.03E-07,0.001588017,0,0.00732135,-0.00732135,0.001324868,-0.001324868,0.002986105,-0.62336388,1,mean_ndvi
Sunrise_Sunrise Athletic Complex,7.00E-07,0,1.13E-06,8.32E-07,5.56E-07,0,1.54E-08,2.06E-08,0,0,6.83E-08,0,2.06E-08,0,0,0,1.18E-08,0,0,0,5.56E-06,-5.56E-06,6.05E-06,-0.036177111,1,grassland
Sunrise_Sunrise Sportsplex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Sunrise_Sunrise Tennis Club,1.51E-06,0,0,0,0,0,0,1.06E-05,0,0,0,0,0,0,0,0,1.06E-05,0,0,0,4.76E-05,-4.76E-05,0.000151173,-8.27E-06,1,mean_ndwi
Sunrise_Welleby Park,0,0,0,1.44E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06E-06,0,1,water
Tamarac_Caporella Aquatic Center,2.60E-06,2.26E-07,8.82E-07,0,2.20E-07,0,1.84E-08,2.03E-06,0,0,0,0,8.70E-08,0,0,0,3.99E-07,0,0,0,0,0,4.24E-06,-0.010308802,1,area
Tamarac_Caporella Park,2.22E-05,5.55E-06,0,5.55E-06,1.66E-05,0,0,5.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,-0.000625,1,area
Tamarac_Mainlands Park,1.72E-07,3.94E-07,0,2.63E-07,1.15E-07,0,1.64E-08,1.13E-08,0,0,0,1.49E-09,5.60E-08,0,0,1.13E-08,5.66E-07,0,0,0,0,0,8.24E-07,-0.004099569,1,Biodiversity
Tamarac_Sunset Point Park,2.56E-05,5.86E-06,2.92E-05,0,1.27E-06,0,6.98E-06,2.77E-05,8.50E-07,1.85E-08,1.46E-06,3.15E-08,8.48E-06,0,0,5.43E-07,1.41E-06,0,0.001587302,-0.001587302,7.14E-05,-7.14E-05,6.28E-06,-0.495278286,1,grassland
Tamarac_Swim Central Annex Park,1.42E-06,2.94E-07,2.87E-06,0,1.18E-07,0,0,2.01E-06,0,0,1.40E-08,4.77E-08,3.10E-07,0,0,6.30E-08,2.73E-07,0,0,0,4.96E-05,-4.96E-05,4.22E-06,-0.003854868,1,grassland
Tamarac_Tamarac Recreation Center,8.26E-05,2.58E-05,9.74E-05,1.59E-06,3.66E-05,0,2.91E-05,7.08E-05,3.68E-06,2.43E-06,3.71E-07,1.07E-05,2.95E-06,0,0,1.14E-06,0.000104826,0,0.000795739,-0.000795739,9.04E-05,-9.04E-05,3.40E-05,-0.08123158,1,Biodiversity
Tamarac_Tamarac Sports Complex,3.42E-05,7.34E-06,3.37E-05,0,3.78E-06,0,1.43E-05,2.51E-05,0,1.10E-06,4.62E-06,2.10E-08,4.18E-06,1.57E-07,0,1.13E-06,5.97E-06,0.007936508,0,0.007936508,0.007252646,0.000683862,3.52E-05,-0.114428117,1,area
Tamarac_Tamarac Veterans Park-Dog Park,0.000124048,7.53E-05,0.000122983,0,2.56E-05,0,5.27E-05,0.000218688,3.26E-06,1.24E-05,9.67E-06,2.71E-05,2.06E-05,7.60E-06,1.81E-06,2.74E-06,0.000132933,0,0.003472222,-0.003472222,0.000264803,-0.000264803,4.71E-05,-0.500174519,1,mean_ndwi
Tamarac_Tephford Park,2.62E-05,6.80E-06,2.60E-05,0,2.83E-06,0,2.74E-05,2.82E-05,0,6.73E-07,1.12E-05,0,2.38E-06,0,2.40E-08,0,1.45E-06,0,0,0,0.000134259,-0.000134259,5.57E-06,-0.326408808,1,mean_ndwi
Tamarac_Waters Edge Park,1.94E-06,1.68E-06,2.41E-07,1.68E-06,2.15E-06,0,5.75E-08,1.96E-07,1.49E-09,3.28E-08,6.57E-08,0,0,0,0,1.70E-07,1.79E-06,0,0,0,4.09E-05,-4.09E-05,8.52E-07,-0.037681011,1,herbaceous_wetland
West Park_Mary Saunders Park,3.48E-06,8.19E-07,2.54E-06,3.33E-06,2.60E-06,0,0,3.44E-07,0,2.92E-07,1.99E-06,0,0,2.11E-06,0,0,4.68E-07,0,0,0,0,0,2.95E-06,-0.008394003,1,area
West Park_McTyre Park,4.74E-06,5.18E-06,5.26E-06,6.23E-06,7.89E-06,0,1.67E-08,2.04E-06,8.51E-08,1.11E-06,9.45E-06,1.28E-08,0,7.38E-06,0,0,4.31E-07,0,0.000110375,-0.000110375,1.32E-05,-1.32E-05,2.98E-06,-0.019551295,1,Body_of_water
West Park_Water Tower Park,7.89E-07,1.61E-06,8.19E-07,1.02E-06,1.84E-06,0,0,6.14E-07,0,1.43E-06,1.55E-06,0,0,1.81E-06,0,0,2.05E-07,0,0,0,0,0,3.00E-06,-0.027480368,2,herbaceous_wetland
Weston_Bonaventure Park,0.001998354,0.00032966,0.000578978,5.04E-07,0.001329638,0,0.007419014,0.001644943,0.000563434,0.00225057,0.00022245,0.001329995,1.68E-06,0,3.93E-05,0.000268548,0.001829266,0,0.024335207,-0.024335207,0.008200734,-0.008200734,0.002365528,-0.284219557,1,mean_ndvi
Weston_Eagle Point Park,0.001287019,0.001198274,9.45E-05,3.91E-07,0.000393908,0,0.003942407,0.000921105,0.000113685,0.001698118,7.84E-07,0.001608619,3.09E-06,0,2.99E-08,2.96E-08,0.002473251,0,0.040362088,-0.040362088,0.008818,-0.008818,0.002300678,-0.249013219,1,mean_ndvi
Weston_Emerald Estates Park,0.001644168,0.002433384,0.001302455,6.65E-05,0.000969205,0,0.003163093,0.001361369,0.000429784,0.00025352,4.74E-05,0.000547011,0.000150933,4.59E-08,7.72E-05,5.49E-05,0.000441557,0.02173913,0.059179721,-0.037440591,0.02428943,-0.0025503,0.002641055,-0.387128848,1,mean_ndvi
Weston_Gator Run Park,0.000240109,0.000145963,0.000252212,6.39E-08,3.25E-05,0,0.001909999,0.00054443,1.01E-05,0.000713138,8.32E-08,0.000391594,1.09E-06,0,4.68E-09,1.25E-08,0.000816825,0,0,0,0.000191943,-0.000191943,0.001916771,-0.040594321,1,mean_ndvi
Weston_Heron Park,0.005985689,0.00382318,0.001785763,1.23E-05,0.005142146,0,0.015057218,0.003307549,0.000304682,0.004086523,0.000431188,0.00290687,0.000177258,0,0.000190402,9.00E-05,0.004443346,0.166666667,0,0.166666667,0.130025723,0.036640944,0.003393484,-0.849724662,1,mean_ndvi
Weston_Indian Trace Park,0.001403308,0.000834268,0.000356253,1.25E-07,0.00047615,0,0.006929869,0.000812963,0.000340325,0.00210844,1.16E-06,0.001974923,2.67E-06,0,3.09E-05,6.25E-06,0.003648742,0,0.029458761,-0.029458761,0.005994207,-0.005994207,0.002398716,-0.302236953,1,mean_ndvi
Weston_Library Park,0.000564992,0.000720552,0.000658188,6.54E-05,0.000481735,0,0.002959901,0.00030431,0.000210609,0.000143006,7.45E-05,0.000104294,0.000126639,0,1.23E-05,7.18E-05,0.000974311,0,0.013888889,-0.013888889,0.003702295,-0.003702295,0.002203371,-0.15997445,1,mean_ndvi
Weston_Peace Mound Park,0.006883286,0.002180356,0.001259948,2.70E-07,0.005088931,0,0.014311718,0.001554668,0.001086347,0.003007497,1.92E-06,0.003664687,0.000240861,0,0.000133206,0.000225055,0.003517708,0.004739336,0.060060091,-0.055320755,0.014598368,-0.009859032,0.003266165,-0.780325209,1,mean_ndvi
Weston_Regional Park,0.000675287,0.000874702,0.000700338,3.15E-06,0.0003001,0,0.001911505,0.00064479,6.89E-05,0.001036704,1.49E-06,0.000754287,3.51E-06,0,2.45E-06,5.96E-09,0.002423597,0,0.0270906,-0.0270906,0.003965976,-0.003965976,0.002109164,-0.147852458,1,Biodiversity
Weston_Tequestra Trace Park,0.002089213,0.00096414,0.001248951,1.93E-08,0.00041821,0,0.007805439,0.000587261,0.00035201,0.002303278,1.75E-06,0.001827081,3.30E-06,0,8.51E-05,0.000450986,0.004224545,0,0.000338524,-0.000338524,5.69E-05,-5.69E-05,0.002421474,-0.314591989,1,mean_ndvi
Weston_Vista Park,0.000755475,0.000251834,0.000393163,8.41E-05,0.000474103,0,0.002214515,0.000384058,0.000124454,0.000217216,4.90E-05,0.00011412,4.25E-05,1.86E-07,7.54E-06,6.63E-05,0.00015071,0,0,0,3.72E-05,-3.72E-05,0.00235455,-0.245258515,1,mean_ndvi
Weston_Windmill Ranch Park,0.002744946,0.001694029,0.001161369,5.89E-05,0.001391058,0,0.011456126,0.001774527,0.001061781,0.002258147,5.38E-05,0.000943269,0.000185891,0,0,3.60E-05,0.006963455,0,0.166666667,-0.166666667,0.013391825,-0.013391825,0.004011505,-1.181346484,1,mean_ndvi
Wilton Manors_Colohatchee Park,0.000324357,0.000124096,5.31E-05,0,0.000342222,0,0.000279327,0.000141782,7.01E-07,0.000529306,2.52E-05,1.68E-05,0.000151853,0,2.95E-05,0.000107512,0.00098726,0.008196721,0.006666667,0.001530054,0.008847336,-0.000650615,0.000369168,-1.207379812,1,Biodiversity
Wilton Manors_Donn Eisele Park,0.000189197,0.000301819,0.000277627,0.00021035,0.000408358,0,7.20E-05,0.000219373,3.92E-06,0,1.32E-05,1.31E-05,9.87E-05,0,0,1.73E-05,0.000412167,0,0,0,0.001194397,-0.001194397,0.000275765,-0.201501146,1,Biodiversity
Wilton Manors_Hagen Park,8.93E-05,0.000112164,8.12E-05,4.65E-06,0.000469192,0,0.00017899,8.27E-05,0,0.000219537,1.09E-06,6.25E-06,0.000210796,0,1.54E-05,1.55E-06,0.000670904,0,0.011288707,-0.011288707,0.003239822,-0.003239822,0.000253821,-0.116181758,1,Biodiversity
Wilton Manors_Island City Park Preserve,0.000120806,0.000415899,0.00021834,9.02E-06,0.000399254,0,0.000580105,0.000100025,1.05E-05,0.000167791,0,2.57E-05,8.56E-05,0,1.78E-05,3.75E-05,0.000877791,0.05,0,0.05,0.03260998,0.01739002,0.000271762,-0.195077629,1,Biodiversity
Wilton Manors_M.E. DePalma Park,0.000306102,8.70E-05,6.59E-05,0,0.000606824,0,0.00033759,0.000155844,0,0.000270765,1.89E-06,1.79E-06,0.000161861,0,1.40E-05,6.28E-05,0.000831831,0,0.003853825,-0.003853825,0.001551594,-0.001551594,0.000265675,-0.588562658,1,Biodiversity
Wilton Manors_Mickel Park,0.000306823,0.000274339,0.000367573,0.000340331,0.000388359,0,4.79E-05,0.000193797,0,1.42E-05,8.63E-06,1.80E-05,9.57E-05,0,0,2.56E-05,0.000214431,0,0,0,0.000186782,-0.000186782,0.000245982,-0.071736451,1,herbaceous_wetland
Wilton Manors_Richardson Historic Park and Nature Preserve,0.000103607,0.000131112,0.000107742,1.95E-05,0.000422113,0,0.000133593,4.73E-05,0,3.53E-05,5.52E-06,2.30E-06,0.00019317,0,5.06E-06,3.15E-05,0.000517734,0,0.003796748,-0.003796748,0.000870419,-0.000870419,0.000250229,-0.100386633,1,Biodiversity
